4	48	CLK200 K AVANTGARDE Coupe 	2,000	2	4,850,000	4,850,000	4,850,000
4	49	CLK200 K CABRIOLET CBU 	2,000	2	5,100,000	5,100,000	5,100,000
4	50	CLK200 K ELEGANCE Coupe 	2,000	2	4,450,000	4,450,000	4,450,000
4	51	CLK230 	2,300	2	4,997,000	4,997,000	4,997,000
4	52	CLSC350 	3,500	2	8,160,000	8,160,000	8,160,000
4	53	E200 K ELEGANT ESTATE CKD 	2,000	2	3,950,000	3,950,000	3,950,000
4	54	E200 NGT ELEGANT CKD 	2,000	2	3,700,000	3,700,000	3,700,000
4	55	E200 NGT ELEGANT 	2,000	2	3,700,000	3,700,000	3,700,000
4	56	E220 CDI AVANTGARDE CKD 	2,200	2	4,050,000	4,050,000	4,050,000
4	57	E220 CDI Classic 	2,200	2	3,799,000	3,799,000	3,799,000
4	58	E230 2.5 AVANTGARDE CKD 	2,500	2	4,490,000	4,490,000	4,490,000
4	59	E240  	2,400	2	4,369,000	4,369,000	4,369,000
4	60	E280 3.0 AVATGARDE 	2,800	2	5,050,000	5,050,000	5,050,000
4	61	E350 AMG 3.5 AVATGARDE 	3,500	2	7,999,000	7,999,000	7,999,000
4	62	ML280 CDI Edition 10 	3,000	2	6,150,000	6,150,000	6,150,000
4	63	ML280 CDI Sports CBU 	3,000	2	6,299,000	6,299,000	6,299,000
4	64	R280L Grand Sports Tourer CBU 	3,000	2	6,390,000	6,390,000	6,390,000
4	65	R350L Grand Sports Tourer CBU 	3,500	2	7,890,000	7,890,000	7,890,000
4	66	S280  	2,800	2	5,677,000	5,677,000	5,677,000
4	67	S300 LONG WHEELBASE 	3,000	2	7,599,000	7,599,000	7,599,000
4	68	S320 CDI 	3,200	2	6,835,000	6,835,000	6,835,000
4	69	S350 LONG WHEELBASE CBU 	3,500	2	0	0	0
4	70	S500 LONG WHEELBASE CBU 	5,000	2	0	0	0
4	71	SL280 	2,800	2	5,677,000	5,677,000	5,677,000
4	72	SL350 Roadster CBU 	3,500	2	0	0	0
4	73	SL500 	5,000	2	9,850,000	9,850,000	9,850,000
4	74	SLK200 K Roadster CBU 	1,800	2	4,500,000	4,500,000	4,500,000
4	75	SLK230 	2,300	2	3,760,000	3,760,000	3,760,000
4	76	SLK55 	5,500	2	9,880,000	9,880,000	9,880,000
5	77	120i  SEVILLE STS 	2,000	2	2,200,000	2,200,000	2,200,000
5	78	120D  	2,000	2	3,699,000	3,699,000	3,699,000
5	79	316	1,800	2	0	0	0
5	80	 318i  SE 	2,000	2	2,299,000	2,299,000	2,299,000
5	81	 320 Ci CONVERTIBLE 	2,000	2	4,299,000	4,299,000	4,299,000
5	82	 320 Ci COUPE 	2,000	2	3,799,000	3,799,000	3,799,000
5	83	 320d 	2,000	2	3,699,000	3,699,000	3,699,000
5	84	 320d  COUPE 	2,000	2	4,299,000	4,299,000	4,299,000
5	85	 320d Se NAVIGATION 	2,000	2	2,899,000	2,899,000	2,899,000
5	86	 320i  	2,200	2	2,599,000	2,599,000	2,599,000
5	87	 323i   	2,200	2	1,690,000	1,690,000	1,690,000
5	88	 325 Ci CONVERTIBLE 	2,500	2	5,149,000	5,149,000	5,149,000
5	89	 325 Ci COUPE SE 	2,500	2	4,749,000	4,749,000	4,749,000
5	90	 325 Ci COUPE SPORT 	2,500	2	4,949,000	4,949,000	4,949,000
5	91	 325i SPORT 	2,500	2	3,199,000	3,199,000	3,199,000
5	92	 335 Ci COUPE 	3,000	2	7,500,000	7,500,000	7,500,000
5	93	 520d  	2,000	2	3,699,000	3,699,000	3,699,000
5	94	 520d SPORT 	2,000	2	3,799,000	3,799,000	3,799,000
5	95	 520i  	2,500	2	1,845,000	1,845,000	1,845,000
5	96	 523i  	2,500	2	3,900,000	3,900,000	3,900,000
5	97	 525i  	2,500	2	4,400,000	4,400,000	4,400,000
5	98	 525i SPORT 	2,500	2	4,549,000	4,549,000	4,549,000
5	99	 530i 	3,000	2	3,608,000	3,608,000	3,608,000
5	100	 630 Ci COUPE 	3,000	2	9,499,000	9,499,000	9,499,000
5	101	 650 Ci CONVERTIBLE 	5,000	2	0	0	0
5	102	 650 Ci COUPE 	5,000	2	0	0	0
5	103	 730LD 	3,000	2	7,599,000	7,599,000	7,599,000
5	104	 730Li 	3,000	2	7,299,000	7,299,000	7,299,000
5	105	 740Li 	3,000	2	8,999,000	8,999,000	8,999,000
5	106	 750Li 	4,400	2	0	0	0
5	107	 M3 CONVERTIBLE 	3,300	2	0	0	0
5	108	 M3 COUPE 	3,300	2	0	0	0
5	109	 X3 2.0d 	2,000	2	3,299,000	3,299,000	3,299,000
5	110	 X3 2.5i SE 	2,500	2	3,849,000	3,849,000	3,849,000
5	111	 X5 	3,000	2	6,299,000	6,299,000	6,299,000
5	112	 X5 4.8i 	4,800	2	9,399,000	9,399,000	9,399,000
5	113	 X6 3.0i 	3,000	2	8,899,000	8,899,000	8,899,000
5	114	 X6 4.4iTT 	4,400	2	0	0	0
5	115	 Z4  	3,000	2	7,599,000	7,599,000	7,599,000
5	116	 Z4  2.5i 	2,500	2	4,399,000	4,399,000	4,399,000
6	117	 SEVILLE STS 	4,600	1	4,950,000	4,950,000	4,950,000
7	118	 QQ 1.1 AT 	1,100	3	888,000	888,000	888,000
7	119	 QQ 1.1 AT High Line 	1,100	3	915,000	915,000	915,000
7	120	 QQ 1.1 MT 	1,100	3	429,900	429,900	429,900
7	121	 QQ 1.1 MT High Line 	1,100	3	434,400	434,400	434,400
7	122	 TIGGO 2.0 AT 	2,000	3	389,400	389,400	389,400
7	123	 TIGGO 2.0 MT 	2,000	3	393,000	393,000	393,000
7	124	 CROSS 2.0i 	2,000	3	825,000	825,000	825,000
7	125	 CROSS 2.0i (LS) 	2,000	3	789,000	789,000	789,000
8	126	 AVEO 1.4 	1,400	5	619,000	500,000	709,000
8	127	 CAPTIVA 2.0 	2,000	3	1,287,000	1,287,000	1,653,000
8	128	 CAPTIVA 2.4 	2,400	3	1,197,000	1,197,000	1,496,000
8	129	 COLORADO 2.5L 	2,500	3	617,000	617,000	726,000
8	130	 COLORADO 3.0L 	3,000	3	819,600	779,500	884,600
8	131	 COLORADO Cti 2.5L 	2,500	3	751,600	751,600	751,600
8	132	 LUMINA 3.8i 	3,800	3	1,270,000	1,270,000	1,270,000
8	133	 LUMINA 3.6 LTZ 	3,600	3	1,584,000	1,584,000	1,584,000
8	134	 OPTRA 1.6 	1,600	4	674,000	674,000	914,000
8	135	 OPTRA ESTATE 1.6 	1,600	4	865,000	804,000	1,001,000
8	136	 ZAFIRA 2.2i 	2,200	3	836,000	836,000	836,000
8	137	 ZAFIRA 1.8i 	1,800	3	936,000	936,000	936,000
9	138	 GRAND CHEROKEE 	4,000	2	779,000	779,000	779,000
9	139	 VOYAGER 	4,000	2	787,000	787,000	787,000
9	140	 GRAND VOYAGER 	4,000	2	682,000	682,000	682,000
10	141	 BERLINGO 	1,900	2	0	0	0
10	142	 C3  	1,600	2	1,359,000	1,359,000	1,359,000
10	143	 C4 2.0 	2,000	2	1,540,000	1,540,000	1,540,000
10	144	 C5  	2,000	2	1,945,000	1,945,000	1,945,000
10	145	 C6 2.7 HDI 	2,700	2	5,699,000	5,699,000	5,699,000
10	146	 C7 3.0 V6 	3,000	2	5,399,000	5,399,000	5,399,000
10	147	 EVASION 	2,000	2	709,000	709,000	709,000
10	148	 JUMPER 2.2 Business 	2,200	2	1,590,000	1,590,000	1,590,000
10	149	 JUMPER 2.2 Business 8ST LWD 	2,200	2	1,990,000	1,990,000	1,990,000
10	150	 JUMPER 3.0 President 8ST LWD 	3,000	2	2,790,000	2,790,000	2,790,000
10	151	 X SARA 	2,000	2	0	0	0
10	152	 XANTIA 	2,000	2	0	0	0
10	153	 XM 	2,000	2	0	0	0
10	154	 ZX 	1,800	2	0	0	0
11	155	 DAEWOO  	1,500	3	0	0	0
12	156	 MIRA  	1,000	5	0	0	0
13	157	 DAIMLER 	1,500	1	0	0	0
14	158	 FAIT 	1,500	3	0	0	0
15	159	 FERRARI 	1,500	1	0	0	0
16	160	 ASPIRE 	1,300	3	0	0	0
16	161	 ESCAPE 4WD 2.3L 	2,300	3	1,279,000	1,099,000	1,279,000
16	162	 EVEREST 4X2 2.5 	2,500	3	1,140,000	969,000	1,140,000
16	163	 EVEREST 4X4 3.0 AT NAVI 	3,000	3	1,240,000	1,240,000	1,240,000
16	164	 FOCUS 1.8i  	1,800	3	759,000	719,000	759,000
16	165	 FOCUS 2.0L Sport 5Dr 	2,000	3	919,000	919,000	919,000
16	166	 FOCUS FINESSE 	1,800	3	809,000	799,000	809,000
16	167	 FOCUS Sport 	2,000	3	1,149,000	1,149,000	1,149,000
16	168	 FOCUS Trend 5Dr 	1,800	3	839,000	839,000	839,000
16	169	 FOCUS Ghia 	2,000	3	919,000	919,000	919,000
16	170	 LASER TIERRA 	1,800	3	729,000	729,000	729,000
16	171	 MONDEO 	2,000	3	0	0	0
16	172	 RANGER DOUBLE CAB 	2,500	3	0	0	0
16	173	 NEW RANGER DBL 2.5 	2,500	3	608,000	608,000	784,000
16	174	 NEW RANGER DBL 4X4 3.0 	3,000	3	852,000	852,000	930,000
16	175	 TERRITORY  	1,500	3	0	0	0
17	176	 HOLDEN  	1,500	2	0	0	0
18	177	 ACCORD 2.0 E 	2,000	3	1,265,000	1,265,000	1,265,000
18	178	 ACCORD 2.4 E 	2,400	3	1,401,000	1,401,000	1,672,000
18	179	 ACCORD 3.5 V6 	3,500	3	2,910,000	2,910,000	2,910,000
18	180	 CITY 1.5 	1,500	5	574,000	534,000	694,000
18	181	 CIVIC 1.8  	1,800	3	914,000	754,000	969,000
18	182	 CIVIC 2.0 EL 	2,000	3	1,106,000	1,051,000	1,106,000
18	183	 CR-V 2.0 	2,000	3	1,244,000	1,130,000	1,424,000
18	184	 CR-V 2.4 Prestige 	2,400	3	1,513,000	1,513,000	1,513,000
18	185	 FREED 	1,500	3	974,500	894,500	1,074,500
18	186	 JAZZ 1.5 	1,500	5	597,000	560,000	705,000
18	187	 LENGEND  	3,200	1	0	0	0
18	188	 NSX  	3,000	1	0	0	0
18	189	 ODYSSEY  	2,400	1	2,700,000	2,700,000	2,700,000
18	190	 PRELUDE  	2,200	1	0	0	0
18	191	 STEAM  	2,000	1	1,236,000	1,236,000	1,236,000
19	192	 H2  	6,000	1	7,800,000	7,800,000	7,800,000
19	193	 H3  	3,700	1	3,950,000	3,950,000	3,950,000
20	194	 ACCENT  	1,500	3	0	0	0
20	195	 COUPE  	2,000	3	1,649,000	1,649,000	1,649,000
20	196	 H1 2.5 	2,500	3	1,050,000	1,050,000	1,647,000
20	197	 SANTA FE 	2,200	3	2,550,000	2,550,000	2,550,000
20	198	 SONATA 2.0 	2,000	3	1,075,000	1,075,000	1,095,000
20	199	 SONATA 2.4 EXE 	2,400	3	1,285,000	1,285,000	1,285,000
20	200	 TIBURON  	2,000	3	0	0	0
21	201	 CAMEO  	2,500	3	0	0	0
21	202	 D-Max CAB 4 2.5 	2,500	3	811,500	723,500	811,500
21	203	 D-Max CAB 4 3.0 	3,000	3	855,000	855,000	943,500
21	204	 D-Max Hi-Lander Platinum 4 Dr 	2,500	3	751,500	751,500	882,500
21	205	 MU-7 Platinum 3.0 VGS 	3,000	3	1,053,000	1,003,000	1,305,000
21	206	 TROOPER 	3,000	2	0	0	0
21	207	 VEGA  	2,500	3	0	0	0
21	208	 VERTEX  	1,600	3	0	0	0
22	209	 S TYPE 2.5 6V Sport 	2,500	1	5,200,000	5,200,000	5,200,000
22	210	 X TYPE 2.0 SE AT 4WD 	2,000	1	3,590,000	3,590,000	3,590,000
22	211	 X TYPE 2.5 SE AT 4WD 	2,500	1	3,990,000	3,990,000	3,990,000
22	212	 XF 3.0 Platinum Luxury 	3,000	1	6,890,000	6,890,000	6,890,000
22	213	 XJ6 3.0i 	3,000	1	7,250,000	7,250,000	7,250,000
22	214	 XJ7 3.0i LWB 4ST 	3,000	1	8,300,000	8,300,000	8,300,000
22	215	 XJ8 3.0i LWB 5ST 	3,000	1	8,150,000	8,150,000	8,150,000
22	216	 XK8 4.2 Cupe 	4,200	1	0	0	0
23	217	 CARENS STD 	2,000	3	990,000	990,000	990,000
23	218	 CARENS V Estate 	2,000	3	893,000	893,000	893,000
23	219	 CANIVAL GS 	2,400	3	1,289,000	1,289,000	1,289,000
23	220	 GRAND CANIVAL 	2,900	3	1,764,000	1,298,000	1,764,000
23	221	 K2 900 2.9 CRDi (M) 900 2.9 CRDi (M) 	2,900	3	632,000	632,000	632,000
23	222	 PICANTO 	1,100	3	469,000	398,000	469,000
23	223	 SORENTO 3.5L V6 	3,500	3	1,995,000	1,995,000	1,995,000
23	224	 SORENTO Sport X 2.5L CRDi 	3,500	3	1,838,000	1,838,000	1,838,000
24	225	 GALLADO LP 560-4 Spyder 	5,200	1	0	0	0
24	226	 GALLADO Spyder 	4,700	1	0	0	0
24	227	 MURCIELAGO LP 640 	6,500	1	0	0	0
24	228	 MURCIELAGO LP 670 	6,500	1	0	0	0
25	229	 DISCOVERY 3 2.7 TDV6 HSE 	2,700	2	6,290,000	6,290,000	6,290,000
25	230	 DISCOVERY 4 3.0 TDV6 	3,000	2	6,750,000	6,750,000	6,750,000
25	231	 DISCOVERY 4 5.0 TDV8 	5,000	2	8,795,000	8,795,000	8,795,000
25	232	 RANG ROVER 3.0 TDV6 Sport 	3,000	2	8,290,000	8,290,000	8,290,000
25	233	 RANG ROVER 3.6 	3,600	2	9,980,000	9,980,000	9,980,000
25	234	 RANG ROVER 5.0 V8 Sport 	5,000	2	0	0	0
25	235	 RANG ROVER 5.0 VOTE 	5,000	2	0	0	0
25	236	 DEFENDOR 110 SE 7st 	2,400	2	3,250,000	3,250,000	3,250,000
25	237	 DEFENDOR 90 SE 	2,400	2	3,150,000	3,150,000	3,150,000
25	238	 FREELANDER LF 	2,200	2	3,990,000	3,990,000	3,990,000
26	239	 ES300 ES30 	3,000	2	1,590,000	1,590,000	1,590,000
26	240	 GS300 LUXURY 	3,000	2	5,290,000	5,290,000	5,290,000
26	241	 GS300 PREMIUM 	3,000	2	5,690,000	5,690,000	5,690,000
26	242	 GS300 VALUE 	3,000	2	5,590,000	5,590,000	5,590,000
26	243	 IS 200 	2,000	2	2,300,000	2,300,000	2,300,000
26	244	 IS 250 LUXURY 	2,500	2	3,050,000	3,050,000	3,050,000
26	245	 IS 250 PREMIUM 	2,500	2	3,450,000	3,450,000	3,450,000
26	246	 IS 250 PREMIUM PACKAGE 	2,500	2	3,550,000	3,550,000	3,550,000
26	247	 LS 430 	4,300	2	3,645,000	3,645,000	3,645,000
26	248	 LS 460 LONG WHEEL BASE 4 SEAT 	4,600	2	0	0	0
26	249	 LS 460 LONG WHEEL BASE 5 SEAT 	4,600	2	0	0	0
26	250	 LS 460 SHORT WHEEL BASE 	4,600	2	9,240,000	9,240,000	9,240,000
26	251	 RX 350 	3,500	2	5,550,000	5,550,000	5,550,000
26	252	 RX 450H 	4,500	2	6,390,000	6,390,000	6,390,000
27	253	 2-11 	1,800	1	5,700,000	5,700,000	5,700,000
27	254	 ELISE  S 	1,800	1	3,900,000	3,900,000	3,900,000
27	255	 ELISE  SC 	1,800	1	4,700,000	4,700,000	4,700,000
27	256	 EXIGE  S 	1,800	1	5,800,000	5,800,000	5,800,000
27	257	 UROPA  	3,000	1	5,300,000	5,300,000	5,300,000
27	258	 EVORA  	3,500	1	7,900,000	7,900,000	7,900,000
28	259	 MASERATI  	1,500	1	0	0	0
29	260	 MASSO  	1,500	2	0	0	0
30	261	121	1,500	3	0	0	0
30	262	2 Groove Sports 	1,500	5	570,000	535,000	570,000
30	263	2 Groove 	1,500	5	564,000	535,000	564,000
30	264	2 Maxx Sport A/T 	1,500	5	690,000	690,000	690,000
30	265	2 Maxx A/T 	1,500	5	675,000	675,000	675,000
30	266	2 Spirit Sport A/T 	1,500	5	640,000	640,000	640,000
30	267	2 Spirit A/T 	1,500	5	615,000	615,000	615,000
30	268	3 Groove 	1,600	3	755,000	755,000	755,000
30	269	3 i-Move 	1,600	3	897,000	897,000	897,000
30	270	3 Life 4DR 	1,600	3	872,000	872,000	872,000
30	271	3 Life 5DR 	1,600	3	908,000	908,000	908,000
30	272	3 Maxx 	2,000	3	960,000	960,000	960,000
30	273	3 Maxx Sport S/R 	2,000	3	1,025,000	1,025,000	1,025,000
30	274	3 Play 4DR 	2,000	3	1,033,000	1,033,000	1,033,000
30	275	3 Play 5DR 	2,000	3	1,099,000	1,099,000	1,099,000
30	276	3 s-Move 	2,000	3	1,110,000	1,110,000	1,110,000
30	277	3 Spirit 	1,600	3	799,000	799,000	799,000
30	278	3 Spirit Sport 	1,600	3	835,000	835,000	835,000
30	279	323 PROT?G? 1.8 	1,800	4	780,000	780,000	780,000
30	280	323 PROT?G? 1.6 	1,600	4	570,000	570,000	570,000
30	281	626	2,000	3	0	0	0
30	282	 ASTINA 	1,500	3	0	0	0
30	283	 BT-50 2.5 Double Cab 	2,500	3	616,000	616,000	711,000
30	284	 BT-50 3.0 R Double Cab 4X4 	3,000	3	836,000	836,000	836,000
30	285	 CAPELLA 	1,500	3	0	0	0
30	286	 CRONOS  	2,000	3	0	0	0
30	287	 FIGHTER DOUBLE CAB 	2,500	3	0	0	0
30	288	 LANTIS 	2,000	3	0	0	0
30	289	 MX5 2.0L Sport 	2,000	2	2,640,000	2,640,000	2,640,000
30	290	 RX7 	2,300	2	2,390,000	2,390,000	2,390,000
30	291	 RX8 	1,300	2	2,772,000	2,772,000	2,772,000
30	292	 TRIBUTE 	3,000	2	915,000	915,000	915,000
31	293	 MG 	1,500	2	0	0	0
32	294	 COOPER CLUBMAN COOPER 	1,600	2	2,700,000	2,700,000	2,700,000
32	295	 COOPER CLUBMAN COOPER S 	1,600	2	3,200,000	3,200,000	3,200,000
32	296	 COOPER CONVERTIBLE SIDEWALK 	1,600	2	3,200,000	3,200,000	3,200,000	
32	297	 COOPER JOHN COOPER WORKS 	1,600	2	3,450,000	3,450,000	3,450,000
32	298	 COOPER LOOK 1 	1,600	2	2,300,000	2,300,000	2,300,000
32	299	 COOPER LOOK 2 	1,600	2	2,600,000	2,600,000	2,600,000
32	300	 COOPER S LOOK 1 	1,600	2	2,800,000	2,800,000	2,800,000
32	301	 COOPER S LOOK 2 	1,600	2	3,000,000	3,000,000	3,000,000
32	302	 ONE 	1,600	2	2,000,000	2,000,000	2,000,000
33	303	 3000 GTO  	3,000	3	0	0	0
33	304	 CHAMP  	1,600	4	0	0	0
33	305	 COLT 	1,600	3	0	0	0
33	306	 G WAGON 	2,800	3	1,100,000	1,100,000	1,100,000
33	307	 GALANT  	2,000	3	0	0	0
33	308	 LANCER 1.6 GLX 	1,600	3	632,000	592,000	735,000
33	309	 LANCER EX 1.8 	1,800	3	886,000	831,000	945,000
33	310	 LANCER EX 2.0 	2,000	3	1,034,000	1,034,000	1,085,000
33	311	 PAJERO 3.8 LITER 	3,800	2	3,950,000	3,950,000	3,950,000
33	312	 PAJERO Sport 2.5 	2,500	2	962,000	962,000	1,097,000
33	313	 PAJERO Sport 3.2 	3,200	2	1,132,000	1,132,000	1,267,000
33	314	 SPACE WAGON 2.4  	2,400	3	1,690,000	1,585,000	1,690,000
33	315	 TRITON DOUBLE CAB 2.4 GLS 	2,400	3	715,000	715,000	715,000
33	316	 TRITON DOUBLE CAB 2.5 	2,500	3	776,000	638,000	776,000
33	317	 TRITON DOUBLE CAB 3.2 	3,200	3	890,000	890,000	929,000
33	318	 TRITON PLUS DOUBLE CAB 2.5 	2,500	3	784,000	745,000	784,000
33	319	 ULTIMA 	1,500	3	0	0	0
34	320	 GATUE  	2,500	1	3,850,000	3,850,000	3,850,000
34	321	 GATUE Stretched 	2,500	1	5,890,000	5,890,000	5,890,000
34	322	 OROCHI OROCHI 	2,500	1	0	0	0
35	323	 FORZA Sport Sport 	1,100	3	389,000	389,000	389,000
36	324	 200 SX 	2,000	3	0	0	0
36	325	 350Z 	3,500	2	3,000,000	3,000,000	3,000,000
36	326	 CEFIRO 2.0 	2,000	3	1,020,000	1,020,000	1,020,000
36	327	 CEFIRO 3.0 	3,000	3	1,003,000	1,003,000	1,003,000
36	328	 NAVARA Double Cab 2.5 	2,500	3	884,500	665,000	884,500
36	329	 MARCH 1.2 	1,200	5	459,000	375,000	537,000
36	330	 MURANO 2.5L 	2,500	2	2,950,000	2,950,000	2,950,000
36	331	 MURANO 3.5L 	3,500	2	4,400,000	4,400,000	4,400,000
36	332	 NV  	1,600	5	0	0	0
36	333	 PRIMERA  	2,000	3	0	0	0
36	334	 SUNNY NEO 1.6 	1,600	5	640,000	640,000	640,000
36	335	 SUNNY NEO 1.8 	1,800	5	724,000	724,000	724,000
36	336	 TEANA 2.0 	2,000	3	1,326,000	1,179,000	1,326,000
36	337	 TEANA 2.5 	2,500	3	1,065,000	1,065,000	1,649,000
36	338	TIIDA 1.6 	1,600	5	762,000	688,000	799,000
36	339	TIIDA 1.8G AT E20 	1,800	5	799,000	799,000	799,000
36	340	TIIDA LATIO 1.6 	1,600	5	594,000	564,000	737,000
36	341	X TRAIL  	2,500	2	1,065,000	1,065,000	1,065,000
37	342	ASTRA  	1,800	2	0	0	0
37	343	CALIBRA  	2,000	2	0	0	0
37	344	CORSA  	1,400	2	0	0	0
37	345	OMEGA  	2,000	2	0	0	0
37	346	VECTRA  	2,000	2	0	0	0
38	347	206	1,400	2	700,000	700,000	700,000
38	348	207 CC 	1,600	2	2,250,000	2,250,000	2,250,000
38	349	307	2,000	2	1,330,590	1,330,590	1,330,590
38	350	307 CC 	2,000	2	2,320,000	2,320,000	2,320,000
38	351	308 TURBO 	1,600	2	1,850,000	1,850,000	1,850,000
38	352	308 Vti 	1,600	2	1,650,000	1,650,000	1,650,000
38	353	308 CONVERTIBLE 	1,600	2	2,950,000	2,950,000	2,950,000
38	354	406	2,000	2	770,000	770,000	770,000
38	355	407	2,000	2	1,890,000	1,890,000	1,890,000
38	356	607	2,200	2	1,900,000	1,900,000	1,900,000
38	357	807	2,000	2	1,800,000	1,800,000	1,800,000
38	358	BIPPER 	1,400	2	850,000	850,000	850,000
38	359	BIPPER METRO 	1,400	2	980,000	980,000	980,000
38	360	EXPERT  	2,000	2	1,950,000	1,950,000	1,950,000
39	361	911 CARRERA 4S Cabiolet 	3,800	1	0	0	0
39	362	911 CARRERA Coupe Triptonic S 	3,800	1	0	0	0
39	363	911 CARRERA S Cabiolet 	3,800	1	0	0	0
39	364	911 CARRERA S Coupe Triptonic S 	3,800	1	0	0	0
39	365	BOXSTER 2.9 PDK 	2,900	1	7,900,000	7,900,000	7,900,000
39	366	CAYENNE S Tritonic S 4.8 	4,800	1	0	0	0
39	367	CAYENNE Tritonic S 3.6 	3,600	1	0	0	0
39	368	CAYENNE Turbo Tritonic S 4.8 	4,800	1	0	0	0
39	369	CAYENNE V8 GTS Tritonic S 4.8 	4,800	1	0	0	0
39	370	CAYENNE 2.9 PDK 	2,900	1	8,900,000	8,900,000	8,900,000
39	371	PANAMERA 4S 	4,800	1	0	0	0
39	372	PANAMERA S 	4,800	1	0	0	0
39	373	PANAMERA Turbo 	4,800	1	0	0	0
40	374	EXORA 	1,600	3	819,000	719,000	819,000
40	375	GEN 1.6 	1,600	3	584,000	549,000	629,000
40	376	NEO 1.6 	1,600	3	534,000	499,000	698,000
40	377	PERSONA 1.6 	1,600	3	579,000	499,000	629,000
40	378	SAVVY 1.2 L 	1,200	3	439,000	399,000	469,000
40	379	SEGA 	1,500	3	0	0	0
41	380	RENAULT 	1,500	2	0	0	0
42	381	ROLLSROYCE 	1,500	1	0	0	0
43	382	ROVER	2,400	2	0	0	0
44	383	9-3	2,000	2	560,000	560,000	560,000
44	384	9-5 2.3 	2,300	2	2,830,000	2,830,000	2,830,000
44	385	9-5 3.0 	3,000	2	3,260,000	3,260,000	3,260,000
45	386	ALPHAMBRA 	1,900	3	0	0	0
45	387	CORDOBA 	1,800	3	0	0	0
45	388	TOLEDO  	1,800	3	750,000	750,000	750,000
46	389	NEW 	1,900	2	2,300,000	2,300,000	2,300,000
46	390	OCTAVIA 1.9 TDI PD 	1,900	2	1,990,000	1,990,000	1,990,000
46	391	FEBIA  	1,600	2	1,590,000	1,590,000	1,590,000
